"ID_MAGASIN";"ID_FAMILLE_PRODUIT";"ID_TEMPS";"VENTES_OBJECTIF";"VENTES_REEL";"CA_OBJECTIF";"CA_REEL";"MARGE_OBJECTIF";"MARGE_REEL";"DATE_MAJ"
44;3;"201307";895;524;53732;50508;9.48;3.01;25/03/16
13;1;"201307";32;660;81495;77979;2.53;7.83;25/03/16
13;2;"201307";145;73;64898;82233;7.43;8.6;25/03/16
13;3;"201307";818;816;13582;24943;8.27;6.58;25/03/16
14;1;"201307";111;14;67790;14734;1.87;2.01;25/03/16
14;2;"201307";522;45;59571;28325;4.52;6.72;25/03/16
14;3;"201307";279;475;74903;43016;3.94;4.5;25/03/16
15;1;"201307";141;68;51404;66440;7.38;3.54;25/03/16
15;2;"201307";557;188;23106;36918;5.17;2.14;25/03/16
15;3;"201307";582;18;65773;65731;1.92;9.1;25/03/16
1;1;"201307";789;483;5303;80386;0.94;7.61;25/03/16
1;2;"201307";154;140;28574;68822;3.55;4.14;25/03/16
1;3;"201307";686;366;50600;76382;6.7;5.29;25/03/16
2;1;"201307";459;729;25632;9557;8.45;2.96;25/03/16
2;2;"201307";576;515;43146;70350;2.79;4.94;25/03/16
2;3;"201307";713;971;81715;97041;9.95;2.28;25/03/16
3;1;"201307";123;157;16484;27978;3.32;9.83;25/03/16
3;2;"201307";533;666;82653;70708;2.39;5.05;25/03/16
3;3;"201307";51;920;1198;69460;4.86;6.16;25/03/16
22;1;"201307";736;925;64032;16498;0.73;5.79;25/03/16
22;2;"201307";275;11;75773;17580;0.14;2.89;25/03/16
22;3;"201307";544;549;3422;17406;3.37;6.84;25/03/16
36;1;"201307";243;719;254;55189;1.94;1.62;25/03/16
36;2;"201307";190;627;44018;4755;6.46;7.61;25/03/16
36;3;"201307";288;943;80660;56618;5.81;3.05;25/03/16
37;1;"201307";32;360;22936;47825;6.08;2.88;25/03/16
37;2;"201307";97;23;15146;94552;1.74;8.68;25/03/16
37;3;"201307";530;352;76058;99446;0.87;5.94;25/03/16
38;1;"201307";582;348;81442;19772;1.65;5.71;25/03/16
38;2;"201307";646;276;38935;20762;1.63;5.69;25/03/16
38;3;"201307";829;212;70470;13297;9.6;3.53;25/03/16
39;1;"201307";562;483;1202;62722;8.55;4.1;25/03/16
39;2;"201307";145;474;4190;47360;8.24;0.15;25/03/16
39;3;"201307";385;914;63076;59698;2.77;9.63;25/03/16
40;1;"201307";12;199;91190;34418;0.84;0.76;25/03/16
40;2;"201307";461;936;82849;35166;1.19;0.04;25/03/16
40;3;"201307";443;83;34896;56387;7.97;2.11;25/03/16
41;1;"201307";993;528;57180;40329;3.98;4.76;25/03/16
41;2;"201307";670;988;16442;24502;7.25;1.29;25/03/16
41;3;"201307";441;714;99805;26628;8.8;9.8;25/03/16
42;1;"201307";445;941;98545;89994;3.81;0.26;25/03/16
42;2;"201307";47;37;2831;36999;7.7;0.76;25/03/16
42;3;"201307";621;591;36585;97706;4.44;7.65;25/03/16
43;1;"201307";221;373;57632;49277;7.88;9.96;25/03/16
43;2;"201307";981;175;76704;42504;8.27;8.91;25/03/16
43;3;"201307";931;884;665;77622;1.91;2.67;25/03/16
29;1;"201307";125;598;75966;65036;5.36;9.61;25/03/16
29;2;"201307";989;145;5228;53122;8.5;9.45;25/03/16
29;3;"201307";65;709;35333;37008;9.68;1.95;25/03/16
30;1;"201307";238;915;81899;79603;2.97;8.48;25/03/16
30;2;"201307";475;976;43718;94135;0.14;4.17;25/03/16
30;3;"201307";208;774;88776;57600;0.13;1.33;25/03/16
31;1;"201307";225;976;29407;49069;7.94;3.98;25/03/16
31;2;"201307";355;607;41541;80005;6.3;0.35;25/03/16
31;3;"201307";453;894;9827;19730;5.34;5.45;25/03/16
32;1;"201307";468;606;3763;91574;4.17;8.85;25/03/16
32;2;"201307";989;518;45998;28745;5.41;6.4;25/03/16
32;3;"201307";649;292;67766;97343;0.29;0.52;25/03/16
33;1;"201307";119;638;76404;55681;8.56;0.72;25/03/16
33;2;"201307";638;431;69108;95480;8.49;5.54;25/03/16
33;3;"201307";18;478;63840;42816;1.19;4.03;25/03/16
34;1;"201307";316;200;70735;57192;6.04;3.18;25/03/16
34;2;"201307";426;598;87434;9842;9.71;4.49;25/03/16
34;3;"201307";217;691;35915;8641;4.17;9.06;25/03/16
35;1;"201307";912;702;74319;24266;5.36;5.36;25/03/16
35;2;"201307";148;521;73770;58768;8.03;2.9;25/03/16
35;3;"201307";789;314;70261;50061;3.05;1.35;25/03/16
9;1;"201307";503;718;62740;79233;4.51;9.58;25/03/16
9;2;"201307";712;400;5960;67959;2.93;6.92;25/03/16
9;3;"201307";787;481;75303;8890;7.2;1.83;25/03/16
10;1;"201307";892;307;37588;89457;1.73;3.48;25/03/16
10;2;"201307";539;882;98342;1459;0.01;8.14;25/03/16
10;3;"201307";940;128;89412;36480;3.68;0.17;25/03/16
11;1;"201307";657;726;82735;20493;0.77;8.43;25/03/16
11;2;"201307";12;356;27250;53689;6.64;0.01;25/03/16
11;3;"201307";558;857;13013;93270;6.23;7.63;25/03/16
12;1;"201307";720;103;81204;71749;0.22;1.19;25/03/16
12;2;"201307";674;774;29588;83678;5.5;0.58;25/03/16
12;3;"201307";244;796;75513;25473;8.06;6.12;25/03/16
18;1;"201307";542;320;21481;66061;9.55;5.7;25/03/16
18;2;"201307";407;849;71088;8072;9.38;3.37;25/03/16
18;3;"201307";85;900;62929;57985;3.6;0.27;25/03/16
19;1;"201307";88;848;10305;55252;5.47;6.41;25/03/16
19;2;"201307";963;735;10314;95406;2.79;0.76;25/03/16
19;3;"201307";660;523;33226;27715;0.87;5.48;25/03/16
20;1;"201307";741;559;14647;40328;7.82;2.77;25/03/16
20;2;"201307";525;137;3665;34775;1.41;3.6;25/03/16
20;3;"201307";273;829;24836;31502;2.34;1.66;25/03/16
21;1;"201307";625;734;68119;87716;8.69;8.84;25/03/16
21;2;"201307";997;520;49233;43351;9.76;4.71;25/03/16
21;3;"201307";947;909;47945;77917;0.99;6.81;25/03/16
17;3;"201307";374;298;98542;77918;7.39;1.15;25/03/16
45;3;"201307";221;694;83043;63315;0.98;3.68;25/03/16
46;1;"201307";530;154;46647;12386;7.32;5.47;25/03/16
46;2;"201307";599;647;80518;6786;0.84;6.15;25/03/16
46;3;"201307";479;118;10734;22518;3.58;6.25;25/03/16
47;1;"201307";851;2;79280;89002;0.48;4.32;25/03/16
47;2;"201307";3;240;87765;73263;3.26;3.27;25/03/16
47;3;"201307";757;137;27792;33787;5.53;2.05;25/03/16
48;1;"201307";736;382;36339;11717;8.29;0.55;25/03/16
48;2;"201307";891;25;34982;86304;5.84;3.39;25/03/16
48;3;"201307";548;610;57912;94471;2.42;5.6;25/03/16
25;1;"201307";777;313;16088;49390;1.28;6.12;25/03/16
25;2;"201307";671;101;56921;69592;1.06;2.79;25/03/16
25;3;"201307";406;748;89743;50952;3.32;4.48;25/03/16
26;1;"201307";966;84;36770;33885;0.89;3.21;25/03/16
26;2;"201307";691;848;31804;1305;0.81;8.28;25/03/16
26;3;"201307";557;966;70415;631;1.34;5.34;25/03/16
27;1;"201307";583;909;91209;29378;8.97;5.84;25/03/16
27;2;"201307";504;648;76722;61219;6.55;3.34;25/03/16
27;3;"201307";25;768;92363;62638;6.25;0.97;25/03/16
28;1;"201307";48;768;62192;99694;2.91;0.56;25/03/16
28;2;"201307";461;302;50191;90285;9.99;1.07;25/03/16
28;3;"201307";514;853;13275;39281;6.62;3.28;25/03/16
4;1;"201306";132;955;61567;33609;1.32;3.91;25/03/16
4;2;"201306";467;198;43830;57882;2.39;0.69;25/03/16
4;3;"201306";921;687;66416;37902;9.84;2.17;25/03/16
5;1;"201306";411;690;39877;35530;1.13;4.96;25/03/16
5;2;"201306";76;143;69993;13774;1.78;3.15;25/03/16
5;3;"201306";482;486;16492;28386;3.51;9.87;25/03/16
6;1;"201306";860;278;24378;28958;9.77;9.81;25/03/16
6;2;"201306";4;841;51213;78013;2.39;4.87;25/03/16
6;3;"201306";86;599;66593;18100;3.77;9.73;25/03/16
7;1;"201306";315;519;18887;99857;7.62;6.54;25/03/16
7;2;"201306";643;415;26149;92175;1.66;1.86;25/03/16
7;3;"201306";142;507;88829;84071;5.24;7.56;25/03/16
8;1;"201306";772;310;63487;98663;2.88;0.94;25/03/16
8;2;"201306";341;323;8143;14165;5.93;7.11;25/03/16
8;3;"201306";401;394;85585;44180;3.37;1.08;25/03/16
16;1;"201306";168;858;98503;60728;8.79;6.12;25/03/16
16;2;"201306";443;554;69316;84829;8.27;1.94;25/03/16
16;3;"201306";392;75;90689;70783;4.39;3.02;25/03/16
17;1;"201306";282;408;72853;75213;3.07;0.69;25/03/16
17;2;"201306";806;759;10433;93780;2.46;6.34;25/03/16
17;3;"201306";832;818;68868;634;2.96;7.2;25/03/16
45;1;"201306";633;369;8437;10394;8.86;7.46;25/03/16
45;2;"201306";538;635;33140;72397;3.87;9.86;25/03/16
45;3;"201306";524;137;87733;6478;6.49;5.67;25/03/16
23;1;"201306";561;991;75147;61902;0.06;6.97;25/03/16
23;2;"201306";32;760;66619;69453;6.76;6.18;25/03/16
23;3;"201306";945;307;5110;56595;4.92;6.85;25/03/16
24;1;"201306";190;673;73333;90515;6.32;4.77;25/03/16
24;2;"201306";438;344;41051;16747;6.36;0.74;25/03/16
24;3;"201306";220;898;80830;73307;1.6;3.25;25/03/16
44;1;"201306";305;591;60899;86561;9.72;3.5;25/03/16
44;2;"201306";880;999;29132;93312;9.83;0.23;25/03/16
44;3;"201306";698;210;36175;78715;2.32;1.75;25/03/16
13;1;"201306";154;460;26792;18305;2.33;9.83;25/03/16
13;2;"201306";947;736;38395;71364;9.47;9.25;25/03/16
13;3;"201306";521;367;20494;88561;7.5;0.79;25/03/16
14;1;"201306";445;563;25274;27647;1.62;0.82;25/03/16
14;2;"201306";12;9;23621;92824;3.01;4.5;25/03/16
14;3;"201306";118;188;70841;42208;8.51;9.9;25/03/16
15;1;"201306";197;320;89860;78848;0.81;4.56;25/03/16
15;2;"201306";771;551;30153;35541;4.25;8.81;25/03/16
15;3;"201306";433;178;12475;91404;5.16;0.85;25/03/16
1;1;"201306";678;911;82022;26661;8.49;3.58;25/03/16
1;2;"201306";722;757;61911;36314;5.06;3.25;25/03/16
1;3;"201306";725;723;29856;87971;1.89;5.82;25/03/16
2;1;"201306";962;160;92871;89237;9.87;6.26;25/03/16
2;2;"201306";323;219;33741;43713;4.56;1.68;25/03/16
2;3;"201306";212;179;38753;9805;7.1;5.88;25/03/16
3;1;"201306";387;616;51711;27544;0.14;8.75;25/03/16
3;2;"201306";747;384;29237;54862;4.57;8.76;25/03/16
3;3;"201306";971;418;92858;7198;1.3;6.61;25/03/16
22;1;"201306";51;859;47396;40830;8.76;5.54;25/03/16
22;2;"201306";103;155;35714;52998;7.96;8.25;25/03/16
22;3;"201306";209;117;86092;64519;9.93;5.79;25/03/16
37;1;"201306";535;754;72798;48521;1.76;0.49;25/03/16
37;2;"201306";943;481;76142;77636;0.56;3.13;25/03/16
37;3;"201306";259;69;22331;37182;8.37;0.48;25/03/16
38;1;"201306";711;385;95778;44227;1.52;6.29;25/03/16
38;2;"201306";56;186;24569;33813;3.51;9.34;25/03/16
38;3;"201306";536;191;23054;32088;1.74;2.27;25/03/16
39;1;"201306";744;295;28632;63312;9.74;9.18;25/03/16
39;2;"201306";806;542;63374;9616;6.79;0.84;25/03/16
39;3;"201306";52;295;89683;86288;1.04;8.15;25/03/16
40;1;"201306";659;18;38526;30845;4.95;5.96;25/03/16
40;2;"201306";492;690;93724;67237;2.68;5.24;25/03/16
40;3;"201306";116;354;77635;14177;5.42;7.53;25/03/16
41;1;"201306";475;154;53714;70651;2.12;8.68;25/03/16
41;2;"201306";508;471;75455;95431;5.45;4.36;25/03/16
41;3;"201306";868;913;13356;78700;4.05;0.82;25/03/16
42;1;"201306";247;5;37894;27580;1.43;4.35;25/03/16
42;2;"201306";781;434;91943;34822;7.59;1.62;25/03/16
42;3;"201306";671;85;23105;86118;8.7;2.66;25/03/16
43;1;"201306";346;621;50656;96660;7.4;9.04;25/03/16
43;2;"201306";664;835;17611;2695;9.17;8.37;25/03/16
43;3;"201306";639;909;3931;91648;2.74;9.94;25/03/16
29;1;"201306";422;18;26856;63994;7.59;2.14;25/03/16
29;2;"201306";410;471;99869;64898;2.89;2.78;25/03/16
29;3;"201306";632;804;53097;36159;1.42;7.01;25/03/16
30;1;"201306";439;627;17886;83127;4.34;8.99;25/03/16
30;2;"201306";681;214;69143;13979;9.31;2.84;25/03/16
30;3;"201306";902;648;89692;44283;2.33;2.22;25/03/16
31;1;"201306";629;891;89838;83874;6.4;9.43;25/03/16
31;2;"201306";69;276;92890;71016;2.58;9.69;25/03/16
31;3;"201306";487;626;42825;65367;8.68;9.43;25/03/16
32;1;"201306";893;690;97727;31254;4.26;3.96;25/03/16
32;2;"201306";881;797;82881;14706;3.81;5.15;25/03/16
32;3;"201306";526;172;30462;58976;0.56;6.82;25/03/16
33;1;"201306";689;636;36308;97686;0.6;1.29;25/03/16
33;2;"201306";119;376;83233;71298;1.19;1.71;25/03/16
33;3;"201306";737;275;78432;76562;8.74;2.21;25/03/16
34;1;"201306";776;636;17647;59699;4.07;3.69;25/03/16
34;2;"201306";171;103;35893;99569;2.75;2.04;25/03/16
34;3;"201306";727;163;51143;68534;1.77;6.37;25/03/16
35;1;"201306";354;739;90594;27805;8.27;4.91;25/03/16
35;2;"201306";618;763;76231;6985;4.87;6.25;25/03/16
35;3;"201306";843;713;30116;31702;1.35;4.24;25/03/16
36;1;"201306";742;203;17451;80577;6.89;4.03;25/03/16
36;2;"201306";929;51;30011;84895;9.34;1.17;25/03/16
36;3;"201306";568;349;22959;91263;4.07;2.38;25/03/16
9;1;"201306";63;973;1322;91667;0.9;2.93;25/03/16
9;2;"201306";740;145;28486;22239;6.64;6.85;25/03/16
9;3;"201306";855;475;57396;53000;7.41;5.22;25/03/16
10;1;"201306";117;960;59365;42889;9.41;0.99;25/03/16
10;2;"201306";319;569;86519;19750;7.9;1.39;25/03/16
10;3;"201306";181;557;37793;99255;5;6.86;25/03/16
11;1;"201306";219;785;31135;65982;1.55;9.85;25/03/16
11;2;"201306";380;262;62016;69349;7.09;8.15;25/03/16
11;3;"201306";863;266;62773;28360;3.66;6.38;25/03/16
12;1;"201306";586;935;59698;4887;5.68;0.43;25/03/16
12;2;"201306";256;59;23255;53026;6.7;3.59;25/03/16
12;3;"201306";852;4;16679;50181;6.07;0.68;25/03/16
18;1;"201306";532;363;33408;73884;3.03;2.05;25/03/16
18;2;"201306";201;589;28450;27027;4.42;8.16;25/03/16
18;3;"201306";226;296;70003;77358;2.89;6.61;25/03/16
19;1;"201306";611;762;44565;90018;6.06;2.66;25/03/16
19;2;"201306";753;330;12924;7560;0.24;0.81;25/03/16
19;3;"201306";707;816;26893;6449;0.91;0.27;25/03/16
20;1;"201306";501;887;22296;31585;9.78;3.94;25/03/16
20;2;"201306";405;389;94145;14347;3.36;3.48;25/03/16
20;3;"201306";63;942;94554;68972;0.81;2.95;25/03/16
21;1;"201306";16;398;32920;21202;3.26;3.39;25/03/16
21;2;"201306";337;811;58289;1334;6.05;0.91;25/03/16
21;3;"201306";336;211;83480;8237;4.64;6.84;25/03/16
46;1;"201306";67;712;89357;85266;1.75;9.75;25/03/16
46;2;"201306";108;998;93806;7081;3.32;9.11;25/03/16
46;3;"201306";540;924;30026;79947;5.03;0.8;25/03/16
47;1;"201306";869;949;25979;71111;9.92;7.74;25/03/16
47;2;"201306";422;381;7057;34941;6.96;2.75;25/03/16
47;3;"201306";405;839;7068;67423;2.71;7.9;25/03/16
48;1;"201306";930;234;48201;83020;8.64;0.14;25/03/16
48;2;"201306";921;648;93089;67261;8.37;5.57;25/03/16
48;3;"201306";599;755;78429;10329;3.14;8.66;25/03/16
25;1;"201306";640;250;9463;77683;9.72;2.47;25/03/16
25;2;"201306";819;18;83901;26627;9;5.42;25/03/16
25;3;"201306";800;451;44466;66153;1.07;1.93;25/03/16
26;1;"201306";461;996;83258;84155;3.8;8.55;25/03/16
26;2;"201306";598;178;22203;27695;0.37;3.92;25/03/16
26;3;"201306";278;747;22097;75565;4.01;3.14;25/03/16
27;1;"201306";797;269;26882;85592;0.35;2.46;25/03/16
27;2;"201306";474;941;80735;31755;2.77;6.14;25/03/16
27;3;"201306";294;630;97411;84129;1.58;5.66;25/03/16
28;1;"201306";943;400;88003;22397;7.73;2.75;25/03/16
28;2;"201306";181;318;74430;49690;0.21;5.39;25/03/16
28;3;"201306";98;157;60776;31688;3.85;3.37;25/03/16
16;1;"201305";956;5;51558;57492;3.54;7.48;25/03/16
4;1;"201305";711;739;3471;39829;3.94;4.51;25/03/16
4;2;"201305";550;22;51846;45641;9.46;4.01;25/03/16
4;3;"201305";322;64;37798;95400;2.55;1.31;25/03/16
5;1;"201305";243;113;67322;74902;3.59;3.23;25/03/16
5;2;"201305";704;686;40166;51169;2.98;4.71;25/03/16
5;3;"201305";100;866;71848;49433;2.29;1.5;25/03/16
6;1;"201305";568;728;54382;4510;9.64;8.62;25/03/16
6;2;"201305";225;288;27898;47278;6.05;5.95;25/03/16
6;3;"201305";432;979;1522;93518;2.26;0.11;25/03/16
7;1;"201305";984;30;93753;32709;0.34;9.15;25/03/16
7;2;"201305";532;948;22417;45745;2.6;0.22;25/03/16
7;3;"201305";349;859;41929;30530;5.53;6.48;25/03/16
8;1;"201305";302;813;45759;71211;0.91;6.2;25/03/16
8;2;"201305";405;499;73927;62746;9.56;9.75;25/03/16
8;3;"201305";174;210;46733;53417;9.12;8.09;25/03/16
16;2;"201305";784;22;24870;38064;1.82;6.57;25/03/16
16;3;"201305";213;949;45024;40424;9.26;5.62;25/03/16
17;1;"201305";852;981;83304;65504;4.41;1.16;25/03/16
17;2;"201305";893;35;18375;65378;7.57;2.47;25/03/16
17;3;"201305";604;607;42027;47430;4.89;2.51;25/03/16
45;1;"201305";41;279;32482;46580;9.93;2.81;25/03/16
45;2;"201305";496;487;98715;2336;6.29;0.84;25/03/16
45;3;"201305";853;2;63430;66378;8.45;4.14;25/03/16
23;1;"201305";508;507;87184;85994;3.12;1.49;25/03/16
23;2;"201305";53;101;42052;17005;1.79;6.08;25/03/16
23;3;"201305";396;636;55262;43459;7.16;2.35;25/03/16
24;1;"201305";45;502;90711;42160;6.52;7.56;25/03/16
24;2;"201305";248;99;32578;51035;0.22;5.9;25/03/16
24;3;"201305";208;141;91965;46291;4.2;0.1;25/03/16
44;1;"201305";467;205;30487;26416;0.84;5.04;25/03/16
44;2;"201305";363;208;38731;48166;1.01;6.97;25/03/16
44;3;"201305";986;690;41187;26391;3.44;6.67;25/03/16
13;1;"201305";909;293;91106;9332;1.19;1.32;25/03/16
13;2;"201305";851;565;23184;21126;5.17;0.2;25/03/16
13;3;"201305";321;878;63744;20271;4.6;3.3;25/03/16
14;1;"201305";704;286;64396;50656;6.1;9.45;25/03/16
14;2;"201305";631;233;59905;95408;4.37;5.52;25/03/16
14;3;"201305";535;130;1882;87548;4.11;6.17;25/03/16
15;1;"201305";808;733;60372;71843;3;1.72;25/03/16
15;2;"201305";730;886;83239;70384;1.88;5.7;25/03/16
15;3;"201305";155;927;33652;72246;2.3;7.32;25/03/16
1;1;"201305";991;883;38420;76653;5.65;3.8;25/03/16
1;2;"201305";365;89;40911;21243;7.55;8.99;25/03/16
1;3;"201305";430;621;73373;70194;7.06;2.59;25/03/16
2;1;"201305";605;587;61254;71593;5.76;8.34;25/03/16
2;2;"201305";739;562;53510;16538;9.19;7.26;25/03/16
2;3;"201305";929;52;86619;11738;9.43;1.64;25/03/16
3;1;"201305";898;257;81422;48791;2.91;3.43;25/03/16
3;2;"201305";775;21;70013;60732;3.67;5.08;25/03/16
3;3;"201305";549;675;25594;82443;1.64;5.64;25/03/16
22;1;"201305";439;728;20499;38751;8.68;9.27;25/03/16
22;2;"201305";637;29;14223;76060;7.93;4.19;25/03/16
22;3;"201305";518;142;71629;66354;8.9;4.5;25/03/16
37;1;"201305";334;765;39680;98975;3.16;7.73;25/03/16
37;2;"201305";983;134;9479;69121;8.79;9.95;25/03/16
37;3;"201305";543;932;14056;453;1.64;1.2;25/03/16
38;1;"201305";17;846;36034;4028;9.52;7.64;25/03/16
38;2;"201305";929;870;62178;34448;7.05;3.64;25/03/16
38;3;"201305";121;453;60109;28877;0.34;4.5;25/03/16
39;1;"201305";576;835;37604;44746;7.49;7.21;25/03/16
39;2;"201305";436;480;94816;2982;2.26;7.99;25/03/16
39;3;"201305";319;371;88920;88763;6.19;6.85;25/03/16
40;1;"201305";187;624;43240;73813;2.23;0.65;25/03/16
40;2;"201305";856;951;87399;52351;4.94;1.4;25/03/16
40;3;"201305";451;102;82004;51284;8.15;5.11;25/03/16
41;1;"201305";644;95;73397;13036;2.47;7.97;25/03/16
41;2;"201305";647;274;32529;25157;6.41;1.02;25/03/16
41;3;"201305";279;241;76291;29139;2.51;0.8;25/03/16
42;1;"201305";577;344;53625;20373;4.63;1.39;25/03/16
42;2;"201305";754;614;45806;31314;5.94;4.5;25/03/16
42;3;"201305";212;224;66739;70819;6.15;8.09;25/03/16
43;1;"201305";234;13;79838;12568;2.25;6.1;25/03/16
43;2;"201305";676;515;60966;44781;2.73;6.56;25/03/16
43;3;"201305";851;598;82617;25468;1.59;2.76;25/03/16
29;1;"201305";360;416;99505;59493;8.84;2.54;25/03/16
29;2;"201305";295;966;54090;80846;0.7;5.59;25/03/16
29;3;"201305";191;254;89806;4736;2.21;7.65;25/03/16
30;1;"201305";874;979;58582;37783;2.94;3.15;25/03/16
30;2;"201305";129;686;53928;77649;3.87;8.56;25/03/16
30;3;"201305";792;901;74810;46540;5.64;7.27;25/03/16
31;1;"201305";526;648;17095;83912;3.72;9.95;25/03/16
31;2;"201305";487;809;2286;37983;7.95;7.23;25/03/16
31;3;"201305";611;327;17119;20209;3.3;8.15;25/03/16
32;1;"201305";92;536;88594;90234;4.17;4.9;25/03/16
32;2;"201305";619;178;36079;54199;3.13;6.4;25/03/16
32;3;"201305";138;835;3591;58989;3.65;1.68;25/03/16
33;1;"201305";749;135;71485;83575;9.23;3.87;25/03/16
33;2;"201305";17;694;69719;88022;7.16;3.92;25/03/16
33;3;"201305";623;850;27521;98190;0.11;1.1;25/03/16
34;1;"201305";90;213;51917;50314;8;3.64;25/03/16
34;2;"201305";262;311;10699;62672;7.87;9.1;25/03/16
34;3;"201305";271;160;71530;85138;6;3.45;25/03/16
35;1;"201305";60;334;70473;7769;2.76;6.04;25/03/16
35;2;"201305";56;330;33093;68727;7.69;8.8;25/03/16
35;3;"201305";74;642;75656;18745;0.87;6.57;25/03/16
36;1;"201305";444;984;78341;2634;7.28;3.68;25/03/16
36;2;"201305";641;688;46154;81460;8.73;0.74;25/03/16
36;3;"201305";947;809;18194;85924;7.25;7;25/03/16
9;1;"201305";645;98;18310;56270;5.5;2.15;25/03/16
9;2;"201305";357;222;50274;34408;8.02;9.78;25/03/16
9;3;"201305";836;600;17251;98084;1.49;8.17;25/03/16
10;1;"201305";509;912;84587;67287;0.38;0.76;25/03/16
10;2;"201305";591;74;64702;40078;1.28;1.67;25/03/16
10;3;"201305";211;287;900;30368;4.02;6.87;25/03/16
11;1;"201305";116;457;20919;14770;2.46;6.31;25/03/16
11;2;"201305";178;915;86382;27226;8.64;5.83;25/03/16
11;3;"201305";118;172;53167;69913;9.24;6.59;25/03/16
12;1;"201305";813;644;48011;58406;1.28;5.54;25/03/16
12;2;"201305";449;20;30866;67266;6.71;5.37;25/03/16
12;3;"201305";145;170;67516;98299;0.71;7.76;25/03/16
18;1;"201305";198;115;38604;24297;5.4;4.02;25/03/16
18;2;"201305";383;240;41086;862;4.16;1.64;25/03/16
18;3;"201305";456;385;85160;27334;1.92;6.98;25/03/16
19;1;"201305";535;345;17911;54320;3.17;8.9;25/03/16
19;2;"201305";523;844;31033;76254;0.2;3.82;25/03/16
19;3;"201305";837;216;42501;56142;7.27;6.95;25/03/16
20;1;"201305";507;835;73945;10733;9.72;2.8;25/03/16
20;2;"201305";373;17;16981;1433;9.78;0.13;25/03/16
20;3;"201305";79;892;57994;75780;6.21;0.36;25/03/16
21;1;"201305";770;777;48119;7999;6.72;9.53;25/03/16
21;2;"201305";756;244;28971;36862;9.11;2.57;25/03/16
21;3;"201305";981;305;14347;94102;0.59;9.44;25/03/16
46;1;"201305";876;666;24460;86486;6.83;9.36;25/03/16
46;2;"201305";99;402;63434;59250;5.24;8.3;25/03/16
46;3;"201305";646;885;78666;56275;3.5;4.34;25/03/16
47;1;"201305";455;138;30562;11862;2.79;3.7;25/03/16
47;2;"201305";118;243;89595;42498;6.32;3.95;25/03/16
47;3;"201305";348;441;19908;22928;4.7;9.86;25/03/16
48;1;"201305";442;468;13476;55399;3.2;0.9;25/03/16
48;2;"201305";797;913;11137;87290;1.78;7.55;25/03/16
48;3;"201305";645;896;26711;45608;4.47;5.81;25/03/16
25;1;"201305";84;605;12449;46699;7.34;8.24;25/03/16
25;2;"201305";611;366;46456;88462;7.3;1.57;25/03/16
25;3;"201305";347;599;11372;85496;5.38;6.85;25/03/16
26;1;"201305";738;550;41309;10724;7.49;6.09;25/03/16
26;2;"201305";294;483;28730;8170;6.69;3.34;25/03/16
26;3;"201305";585;895;67936;56492;7.3;0.18;25/03/16
27;1;"201305";53;267;3846;6182;6.07;8.23;25/03/16
27;2;"201305";474;336;84727;51584;8.9;5.17;25/03/16
27;3;"201305";940;150;48706;14758;6.77;6.6;25/03/16
28;1;"201305";441;48;8048;7443;4.64;9.91;25/03/16
28;2;"201305";90;969;49470;70680;0.39;0.2;25/03/16
28;3;"201305";536;619;921;94587;6.06;4.02;25/03/16
16;3;"201304";661;349;73915;94598;0.48;7.21;25/03/16
4;1;"201304";392;694;64391;88892;6.24;9.82;25/03/16
4;2;"201304";774;357;95986;62279;7.5;9.03;25/03/16
4;3;"201304";332;250;10910;83513;8.1;5.3;25/03/16
5;1;"201304";714;593;47449;46336;3.6;8.81;25/03/16
5;2;"201304";941;396;46957;43927;9.56;7.37;25/03/16
5;3;"201304";738;989;42761;63828;4.5;2.36;25/03/16
6;1;"201304";355;650;94558;64841;5.72;0.29;25/03/16
6;2;"201304";114;371;65296;43718;8.73;9.98;25/03/16
6;3;"201304";808;726;66053;76406;7.33;6.33;25/03/16
7;1;"201304";746;34;35202;82342;8.01;7.5;25/03/16
7;2;"201304";664;294;26167;74104;4.79;7.87;25/03/16
7;3;"201304";525;954;87586;44135;5.1;2.52;25/03/16
8;1;"201304";556;356;11021;7758;2.57;0.34;25/03/16
8;2;"201304";931;760;17116;82705;9.77;3.84;25/03/16
8;3;"201304";705;677;84089;15297;7.77;8.66;25/03/16
17;1;"201304";207;63;65207;5854;0.58;3.06;25/03/16
17;2;"201304";222;821;132;49197;4.85;6.49;25/03/16
17;3;"201304";991;868;25940;66410;6.86;1.08;25/03/16
45;1;"201304";139;397;70987;87005;4.49;2.52;25/03/16
45;2;"201304";810;738;47640;40090;7.13;3.31;25/03/16
45;3;"201304";156;809;61771;44680;9.08;0.24;25/03/16
23;1;"201304";167;441;88703;37911;0.36;7.92;25/03/16
23;2;"201304";419;78;40505;96038;2.45;2.86;25/03/16
23;3;"201304";868;729;52839;94005;5.24;3.24;25/03/16
24;1;"201304";226;399;32820;16207;3.83;3.54;25/03/16
24;2;"201304";118;702;79108;57303;1.23;1.51;25/03/16
24;3;"201304";129;66;8864;60618;9.55;5.72;25/03/16
